product_id,product_name,brand_name,category,list_price,discount_price,sale_in_30days,rating,no_of_reviews,first_available,rankings,stock_alert
111245,"Luseta Beauty, Argan Oil Hair Mask, For Damaged & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,261.53,261.53,,4.6,61,02/2022,"{'ranking_hair_treatments': 374, 'ranking_hair_care': 1377}",
136952,"Luseta Beauty, Glossy Pearl, Hair Shining Serum, For All Hair Types, 3.38 fl oz (100 ml)",Luseta Beauty,Treatments,183.04,183.04,,5.0,10,12/2023,"{'ranking_hair_oil_&_serum': 107, 'ranking_hair_treatments': 374, 'ranking_hair_care': 1377}",
121378,"Cantu, Protective Styles by Angela, Daily Oil Drops, 2 fl oz (59 ml)",Cantu,Treatments,78.44,50.99,,4.1,15,05/2023,"{'ranking_hair_oil_&_serum': 109, 'ranking_hair_treatments': 383, 'ranking_hair_care': 1426}",
111223,"Luseta Beauty, Color Brightening Hair Mask, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,305.11,305.11,,4.5,119,11/2021,"{'ranking_hair_treatments': 393, 'ranking_hair_care': 1480}",
136951,"Luseta Beauty, Biotin & B-Complex, Hair Thickening Serum, For Thin & Dry Hair, 3.38 fl oz (100 ml)",Luseta Beauty,Treatments,183.04,183.04,,4.5,28,12/2023,"{'ranking_hair_oil_&_serum': 112, 'ranking_hair_treatments': 393, 'ranking_hair_care': 1480}",
129801,"Okay Pure Naturals, Black Jamaican Castor Oil, Hot Oil Treatment, 6 oz (177 ml)",Okay Pure Naturals,Treatments,94.44,68.0,,4.8,9,09/2023,"{'ranking_hair_oil_&_serum': 112, 'ranking_hair_treatments': 393, 'ranking_hair_care': 1480}",
124470,"Cantu, Guava & Ginger, Scalp Nourishing Treatment Serum, 4 fl oz (118 ml)",Cantu,Treatments,69.74,69.74,,4.6,67,07/2023,"{'ranking_hair_treatments': 409, 'ranking_hair_care': 1532}",
134515,"Camille Rose, Strengthening Hair + Scalp Cleaner, Rosemary Oil, 8.5 fl oz (251 ml)",Camille Rose,Treatments,125.69,125.69,,4.5,10,12/2023,"{'ranking_hair_treatments': 409, 'ranking_hair_care': 1532}",
130195,"Okay Pure Naturals, Coconut Hot Oil Treatment, Deep Moisturizing, 6 oz (177 ml)",Okay Pure Naturals,Treatments,94.44,68.0,,4.8,4,09/2023,"{'ranking_coconut_skin_care': 39, 'ranking_body_&_massage_oils': 334, 'ranking_hair_treatments': 409, 'ranking_beauty_by_ingredient': 739, 'ranking_body_care': 1160}",
129784,"Okay Pure Naturals, Black Jamaican Castor Oil, Original Dark, 4 fl oz (118 ml)",Okay Pure Naturals,Treatments,54.75,54.75,,4.7,38,09/2023,"{'ranking_castor': 47, 'ranking_hair_oil_&_serum': 112, 'ranking_body_&_massage_oils': 325, 'ranking_hair_treatments': 393, 'ranking_body_care': 1126}",out of stock
100208,"Okay Pure Naturals, All Natural Coconut Oil, Deep Moisturizing, 6 oz (177 ml)",Okay Pure Naturals,Treatments,87.18,87.18,,4.6,60,06/2020,"{'ranking_coconut_skin_care': 40, 'ranking_hair_oil_&_serum': 123, 'ranking_body_&_massage_oils': 342, 'ranking_hair_treatments': 423, 'ranking_beauty_by_ingredient': 766}",
124463,"Cantu, Grapeseed Strengthening Treatment Masque, 12 oz (340 g)",Cantu,Treatments,96.65,96.65,,4.6,29,07/2023,"{'ranking_hair_treatments': 423, 'ranking_hair_care': 1611}",
129789,"Okay Pure Naturals, Blended Castor Oil, 2 fl oz (59 ml)",Okay Pure Naturals,Treatments,54.48,54.48,,4.5,11,09/2023,"{'ranking_castor': 50, 'ranking_hair_oil_&_serum': 123, 'ranking_body_&_massage_oils': 342, 'ranking_hair_treatments': 423, 'ranking_body_care': 1187}",
111241,"Luseta Beauty, Biotin B-Complex, Hair Mask, Thin & Weakened Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,261.54,261.54,,4.5,132,11/2021,"{'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",
111248,"Luseta Beauty, Jamaican Black Castor Oil, Intensive Hair Serum, 3.38 fl oz (100 ml)",Luseta Beauty,Treatments,203.38,122.02,,4.4,102,11/2021,"{'ranking_hair_oil_&_serum': 129, 'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",
124714,"Mielle, Rice Water Collection, Shine Mist, 4 fl oz (118 ml)",Mielle,Treatments,95.89,95.89,,4.4,58,07/2023,"{'ranking_hair_oil_&_serum': 129, 'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",
124817,"Creme Of Nature, Acai Berry & Keratin, Strengthening Hair Masque, 12 fl oz (354 ml)",Creme Of Nature,Treatments,50.18,50.18,,4.6,25,08/2023,"{'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",
137611,"Okay Pure Naturals, Argan Hot Oil Treatment, 6 oz (177 ml)",Okay Pure Naturals,Treatments,94.44,94.44,,4.8,14,01/2024,"{'ranking_hair_oil_&_serum': 129, 'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",
103831,"Giovanni, 2chic, Clarifying & Calming, Deep Conditioning Hair Mask, Dry, Normal or Oily Hair, Wintergreen + Blue Tansy, 1.75 fl oz (51.75 ml)",Giovanni,Treatments,26.01,26.01,,4.6,547,01/2021,"{'ranking_conditioner': 402, 'ranking_hair_treatments': 437, 'ranking_hair_care': 1675}",out of stock
111227,"Luseta Beauty, Tea Tree & Argan Oil Hair Mask, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,261.54,172.35,,4.7,94,11/2021,"{'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
119073,"Cantu, Avocado Hydrating Hair Milk, 12 fl oz (355 ml)",Cantu,Treatments,87.22,68.73,,4.7,56,04/2023,"{'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
129786,"Okay Pure Naturals, Blended Jojoba Oil, 2 fl oz (50 ml)",Okay Pure Naturals,Treatments,54.48,54.48,,4.4,39,09/2023,"{'ranking_jojoba': 21, 'ranking_hair_oil_&_serum': 132, 'ranking_body_&_massage_oils': 356, 'ranking_hair_treatments': 450, 'ranking_body_care': 1274}",
134502,"Camille Rose, Invigorating Scalp Treatment Shampoo, Black Castor Oil + Chebe, 12 fl oz (355 ml)",Camille Rose,Treatments,125.71,125.71,,4.8,32,11/2023,"{'ranking_castor': 53, 'ranking_body_&_massage_oils': 356, 'ranking_hair_treatments': 450, 'ranking_body_care': 1274, 'ranking_hair_care': 1745}",
124680,"Mielle, Nourishing Conditioner, Mango & Tulsi, 12 fl oz (355 ml)",Mielle,Treatments,145.16,145.16,,4.4,19,07/2023,"{'ranking_conditioner': 420, 'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
143789,"SheaMoisture, Bond Repair Masque, Amla Oil, 11 oz (311 g)",SheaMoisture,Treatments,100.71,90.64,,4.8,9,08/2024,"{'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
136948,"Luseta Beauty, Glossy Pearl, Hair Mask, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,235.39,169.48,,4.4,9,12/2023,"{'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
129802,"Okay Pure Naturals, Almond Hot Oil Treatment, 6 oz (177 ml)",Okay Pure Naturals,Treatments,94.44,68.0,,5.0,7,09/2023,"{'ranking_hair_oil_&_serum': 132, 'ranking_hair_treatments': 450, 'ranking_hair_care': 1745}",
124682,"Mielle, Nourishing Shampoo, Mango & Tulsi, 12 fl oz (355 ml)",Mielle,Treatments,145.17,145.17,,4.7,22,07/2023,"{'ranking_hair_treatments': 473, 'ranking_shampoo': 531, 'ranking_hair_care': 1830}",
124492,"Cantu, TXTR, Strengthen + Restore Moisture Mask, 14 oz (396 g)",Cantu,Treatments,97.39,97.39,,4.1,20,07/2023,"{'ranking_hair_treatments': 473, 'ranking_hair_care': 1830}",
109675,"Camille Rose, Cleansing Milk, Rose , 8 fl oz (240 ml)",Camille Rose,Treatments,101.71,73.23,,5.0,1,12/2023,"{'ranking_hair_treatments': 473, 'ranking_hair_care': 1830}",
107549,"Dove, Amplified Textures, Scalp Tonic, 3.2 fl oz (94 ml)",Dove,Treatments,66.25,66.25,,4.6,135,06/2022,"{'ranking_hair_treatments': 473, 'ranking_hair_care': 1830}",out of stock
124718,"Mielle, Itchy Relief, Rice Water & Aloe Vera Blend, 4 fl oz (118 ml)",Mielle,Treatments,95.88,95.88,,4.4,42,07/2023,"{'ranking_hair_treatments': 490, 'ranking_hair_care': 1924}",
134503,"Camille Rose, Black Castor Oil + Chebe, 2 fl oz (59 ml)",Camille Rose,Treatments,125.65,125.65,,4.4,24,12/2023,"{'ranking_castor': 56, 'ranking_body_&_massage_oils': 378, 'ranking_hair_treatments': 490, 'ranking_body_care': 1361, 'ranking_hair_care': 1924}",
81711,"Giovanni, 2chic, Frizz Be Gone Smoothing Hair Mask, Shea Butter + Sweet Almond Oil, 5.1 fl oz (150 ml)",Giovanni,Treatments,71.78,48.49,,4.5,3587,05/2018,{'ranking_hair_treatments': 504},
118738,"Creme Of Nature, Argan Oil From Morocco, Perfect 7, 7-N-1 Leave-In Treatment, 5.1 fl oz (150 ml)",Creme Of Nature,Treatments,89.36,59.68,,4.4,40,04/2023,"{'ranking_argan_oil': 37, 'ranking_hair_oil_&_serum': 138, 'ranking_hair_treatments': 504, 'ranking_beauty_by_ingredient': 958}",
136950,"Luseta Beauty, Tangle Free, Hair Shining Serum, For All Hair Types, 3.38 fl oz (100 ml)",Luseta Beauty,Treatments,183.04,131.79,,5.0,6,12/2023,"{'ranking_hair_oil_&_serum': 138, 'ranking_hair_treatments': 504}",
143766,"Dove, Sulfate-Free Co-Wash, Defined Curls , 13.5 fl oz (400 ml)",Dove,Treatments,64.56,58.1,,4.0,3,08/2024,{'ranking_hair_treatments': 504},
119936,"SheaMoisture, Mongongo & Jojoba Oils, High Porosity Moisture Replenish Masque, 11 oz (312 g)",SheaMoisture,Treatments,107.25,107.25,,4.7,300,05/2023,{'ranking_hair_treatments': 523},
124679,"Mielle, Nourishing Instant 3-In-1 Serum, Mango & Tulsi, 2 fl oz (59 ml)",Mielle,Treatments,145.12,87.07,,4.0,24,08/2023,"{'ranking_hair_oil_&_serum': 146, 'ranking_hair_treatments': 523}",
124725,"Mielle, Anti-Shedding Curl Pudding, Sea Moss Blend, 8 oz (227 g)",Mielle,Treatments,106.8,106.8,,4.2,16,07/2023,"{'ranking_sea_moss,_beauty': 7, 'ranking_hair_treatments': 523, 'ranking_beauty_by_ingredient': 999}",
138630,"L'Oréal, Elvive, Dreamlengths, Savior Fiber Mask, For Long, Weakened Hair, 12 fl oz (355 ml)",L'Oréal,Treatments,112.05,81.02,,4.7,9,01/2024,{'ranking_hair_treatments': 523},
129783,"Okay Pure Naturals, 100% Pure Oil, Argan , 1 fl oz (30 ml)",Okay Pure Naturals,Treatments,130.73,94.13,,5.0,6,09/2023,"{'ranking_argan': 16, 'ranking_argan_oil': 38, 'ranking_hair_oil_&_serum': 146, 'ranking_body_&_massage_oils': 393, 'ranking_hair_treatments': 523}",
124693,"Mielle, Pomade-To-Oil Treatment, Mongongo Oil, 4 oz (113 g)",Mielle,Treatments,68.14,68.14,,4.6,34,07/2023,{'ranking_hair_treatments': 544},
124833,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Oil Treatment, 3 fl oz (88.7 ml)",Creme Of Nature,Treatments,108.95,108.95,,4.7,25,07/2023,"{'ranking_hair_oil_&_serum': 152, 'ranking_hair_treatments': 544}",
124838,"Creme Of Nature, Essential 7 Treatment Oil, Coconut Milk, 4 fl oz (118.3 ml)",Creme Of Nature,Treatments,61.02,61.02,,4.6,17,07/2023,{'ranking_hair_treatments': 544},
124450,"Cantu, Revitalizing Treatment Masque, Acai Berry, 12 oz (340 g)",Cantu,Treatments,98.83,98.83,,4.5,17,07/2023,{'ranking_hair_treatments': 544},
134533,"Camille Rose, 5 Minute Strengthening Hair Beauty Mask, Rosemary Oil, 8.5 fl oz (251 ml)",Camille Rose,Treatments,145.29,145.29,,4.6,16,12/2023,{'ranking_hair_treatments': 544},
136947,"Luseta Beauty, Tangle Free, Hair Mask, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Treatments,235.39,235.39,,4.5,4,12/2023,{'ranking_hair_treatments': 544},
119072,"Cantu, Avocado Hydrating Hair Masque, 12 oz (340 g)",Cantu,Treatments,98.83,98.83,,4.7,90,04/2023,{'ranking_hair_treatments': 572},
119066,"Cantu, Flaxseed Smoothing Oil, 3.4 fl oz (100 ml)",Cantu,Treatments,62.47,62.47,,4.6,78,04/2023,"{'ranking_hair_oil_&_serum': 156, 'ranking_hair_treatments': 572}",
124856,"Creme Of Nature, Pure Honey, Moisture Replenish & Strength Hair Mask, 11.5 oz (326 g)",Creme Of Nature,Treatments,79.22,79.22,,4.6,77,07/2023,{'ranking_hair_treatments': 572},
124678,"Mielle, Almond Oil Blend, Mint, 8 fl oz (240 ml)",Mielle,Treatments,124.95,124.95,,4.7,20,08/2023,{},
134516,"Camille Rose, Coconut Water, Penetrating Hair Treatment, Maximum Hydration, 8 oz (240 ml)",Camille Rose,Treatments,203.39,203.39,,4.9,17,11/2023,{'ranking_hair_treatments': 572},
130177,"Okay Pure Naturals, Natural Hair Oil, Extra Dark, 4 fl oz (118 ml)",Okay Pure Naturals,Treatments,102.17,102.17,,4.1,16,10/2023,"{'ranking_hair_oil_&_serum': 156, 'ranking_hair_treatments': 572}",
130205,"Okay Pure Naturals, Miami South Beach Curls, Curl Pudding, 6 oz (170 g)",Okay Pure Naturals,Treatments,116.23,116.23,,3.9,7,09/2023,"{'ranking_detangler': 35, 'ranking_hair_treatments': 572}",
81720,"Giovanni, 2chic, Ultra-Revive Super Potion Anti-Frizz Hair Serum, Pineapple + Ginger, 2.75 fl oz (81 ml)",Giovanni,Treatments,78.3,78.3,,4.6,1820,05/2018,{},out of stock
109671,"Camille Rose, Algae Renew®, Deep Conditioning Mask, Cocoa & Mango Butter, 8 oz (240 ml)",Camille Rose,Treatments,203.39,203.39,,4.6,353,09/2021,{},unavailable for this country
124493,"Cantu, TXTR, Scalp Saver, Fragrance Free, 5 fl oz (150 ml)",Cantu,Treatments,97.34,97.34,,4.5,12,07/2023,{},unavailable for this country
134508,"Camille Rose, The Gro Grease, Old Fashioned Hair Formula, 4 oz (113.4 g)",Camille Rose,Treatments,101.68,101.68,,4.1,8,01/2024,{},unavailable for this country
6418,"Giovanni, L.A. Hold Styling Gel, Strong Hold, 6.8 fl oz (201 ml)",Giovanni,Styling,71.79,71.79,4000,4.6,21767,05/2007,"{'ranking_hair_gel': 1, 'ranking_hair_styling': 2, 'ranking_hair_care': 36, 'ranking_bath_&_personal_care': 112}",
108728,"Cantu, Shea Butter, Leave-In Conditioning Repair Cream, 16 oz (453 g)",Cantu,Styling,58.18,58.18,3000,4.5,19454,08/2021,"{'ranking_hair_cream': 1, 'ranking_hair_styling': 3, 'ranking_leave-in_conditioner': 3, 'ranking_conditioner': 8, 'ranking_hair_care': 41}",
124723,"Mielle, Daily Styling Creme, Rosemary Mint, 8 fl oz (240 ml)",Mielle,Styling,95.91,95.91,2000,4.5,2764,07/2023,"{'ranking_hair_cream': 4, 'ranking_hair_styling': 6, 'ranking_hair_care': 78, 'ranking_bath_&_personal_care': 297}",
108745,"Cantu, Shea Butter, Coconut Curling Cream, 2 oz (57 g)",Cantu,Styling,23.25,23.25,1000,4.5,2800,08/2021,"{'ranking_hair_cream': 5, 'ranking_hair_styling': 7, 'ranking_hair_care': 79, 'ranking_bath_&_personal_care': 299}",
97581,"SheaMoisture, Frizz Free Curl Mousse, Coconut & Hibiscus, 7.5 fl oz (222 ml)",SheaMoisture,Styling,92.71,92.71,1000,4.4,6748,01/2020,"{'ranking_styling_mousse': 1, 'ranking_hair_styling': 8, 'ranking_hair_care': 80, 'ranking_bath_&_personal_care': 302}",
108734,"Cantu, Shea Butter, Moisturizing Curl Activator Cream, 12 fl oz (355 ml)",Cantu,Styling,64.7,64.7,1000,4.5,5095,08/2021,"{'ranking_hair_cream': 7, 'ranking_hair_styling': 10, 'ranking_hair_care': 98, 'ranking_bath_&_personal_care': 372}",
97590,"SheaMoisture, Curl Enhancing Smoothie, Coconut & Hibiscus, 12 oz (340 g)",SheaMoisture,Styling,107.26,107.26,,4.5,1214,01/2020,"{'ranking_hair_cream': 6, 'ranking_hair_styling': 9, 'ranking_hair_care': 97, 'ranking_bath_&_personal_care': 361}",out of stock
6416,"Giovanni, Mousse Air-Turbo Charged™ Hair Styling Foam, Medium-To-Firm Hold, 7 fl oz (207 ml)",Giovanni,Styling,71.8,71.8,1000,4.5,7280,05/2007,"{'ranking_styling_mousse': 2, 'ranking_hair_styling': 13, 'ranking_hair_care': 137, 'ranking_bath_&_personal_care': 498}",
108729,"Cantu, Argan Oil Leave-In Conditioning Repair Cream, 16 oz (453 g)",Cantu,Styling,66.9,66.9,750,4.6,3909,08/2021,"{'ranking_hair_cream': 9, 'ranking_leave-in_conditioner': 9, 'ranking_hair_styling': 15, 'ranking_conditioner': 36, 'ranking_hair_care': 181}",
119077,"Cantu, Avocado Hydrating Gel, Alcohol Free, 18.5 oz (524 g)",Cantu,Styling,50.21,50.21,750,4.6,737,04/2023,"{'ranking_hair_gel': 3, 'ranking_hair_styling': 18, 'ranking_hair_care': 200, 'ranking_bath_&_personal_care': 723}",
104727,"L'Oréal, Advanced Hairstyle, Sleek It Iron Straight Heatspray, 5.7 fl oz (170 ml)",L'Oréal,Styling,62.2,62.2,,4.6,3101,03/2021,"{'ranking_style_spray': 2, 'ranking_hair_styling': 16, 'ranking_hair_care': 186, 'ranking_bath_&_personal_care': 656}",out of stock
108748,"Cantu, Shea Butter Moisturizing Curl Activator Cream,  For Natural Curls, Coils & Waves, 3 fl oz (89 ml)",Cantu,Styling,23.26,23.26,500,4.5,5095,08/2021,"{'ranking_hair_cream': 10, 'ranking_hair_styling': 19, 'ranking_hair_care': 205, 'ranking_bath_&_personal_care': 758}",
124722,"Mielle, Rosemary Mint Strengthening Edge Gel, 2 oz (57 g)",Mielle,Styling,67.55,67.55,500,4.4,1662,07/2023,"{'ranking_hair_gel': 4, 'ranking_hair_styling': 24, 'ranking_hair_care': 268, 'ranking_bath_&_personal_care': 995}",
114614,"SheaMoisture, Kids Styling Jelly, Coconut & Hibiscus, 12 oz (340 g)",SheaMoisture,Styling,85.76,85.76,500,4.6,698,06/2022,"{'ranking_hair_styling': 25, 'ranking_baby_&_kids_bath,_skin,_hair': 38, 'ranking_hair_care': 275, 'ranking_baby_&_kids': 525, 'ranking_bath_&_personal_care': 1031}",
109667,"Camille Rose, Curl Love Moisture Milk, Leave-In Conditioning Cream, Rice Milk & Macadamia Oil, 8 oz (240 ml)",Camille Rose,Styling,152.55,152.55,500,4.5,771,09/2021,"{'ranking_hair_cream': 14, 'ranking_leave-in_conditioner': 15, 'ranking_hair_styling': 27, 'ranking_conditioner': 55, 'ranking_hair_care': 294}",
107563,"SheaMoisture, Curl & Shine Hair Masque, Coconut & Hibiscus, 11.5 oz (326 g)",SheaMoisture,Styling,107.26,107.26,500,4.7,1133,06/2021,"{'ranking_hair_cream': 15, 'ranking_hair_styling': 29, 'ranking_hair_care': 313, 'ranking_bath_&_personal_care': 1191}",
119931,"SheaMoisture, Defining Styling Gel, Coconut & Hibiscus + Flaxseed, 15 oz (425 g)",SheaMoisture,Styling,68.93,68.93,400,4.5,298,05/2023,"{'ranking_hair_gel': 6, 'ranking_hair_styling': 30, 'ranking_hair_care': 325, 'ranking_bath_&_personal_care': 1236}",
122592,"Dove, 7-in-1 Miracle Mist, 7.5 fl oz (221 ml)",Dove,Styling,73.25,73.25,400,4.4,162,06/2023,"{'ranking_style_spray': 5, 'ranking_hair_styling': 31, 'ranking_hair_care': 348, 'ranking_bath_&_personal_care': 1344}",
115680,"Giovanni, Curl Habit, Defining Hair Mousse, For All Curl Types, 7 fl oz (207 ml)",Giovanni,Styling,71.8,71.8,400,4.5,812,10/2022,"{'ranking_styling_mousse': 4, 'ranking_hair_styling': 32, 'ranking_hair_care': 357, 'ranking_bath_&_personal_care': 1370}",
107507,"SheaMoisture, Hold & Shine Moisture Mist with Silk Protein & Neem Oil, Coconut & Hibiscus , 8 fl oz (237 ml)",SheaMoisture,Styling,92.86,92.86,300,4.4,1371,06/2021,"{'ranking_style_spray': 7, 'ranking_hair_styling': 34, 'ranking_hair_care': 390, 'ranking_bath_&_personal_care': 1497}",
108737,"Cantu, Care For Kids, Styling Custard, 8 oz (227 g)",Cantu,Styling,48.7,48.7,300,4.6,1386,08/2021,"{'ranking_hair_gel': 8, 'ranking_hair_styling': 36, 'ranking_hair_care': 394, 'ranking_bath_&_personal_care': 1512}",
122597,"Dove, Styling Curl Cream, 13 fl oz  (384 ml)",Dove,Styling,58.6,58.6,300,4.6,114,06/2023,"{'ranking_hair_cream': 16, 'ranking_hair_styling': 36, 'ranking_hair_care': 394, 'ranking_bath_&_personal_care': 1512}",
124475,"Cantu, Care For Kids, Control & Go Styling Gel, 2.25 oz (63 g)",Cantu,Styling,53.76,53.76,300,4.4,123,07/2023,"{'ranking_hair_gel': 9, 'ranking_hair_styling': 38, 'ranking_baby_&_kids_bath,_skin,_hair': 59, 'ranking_hair_care': 399, 'ranking_baby_&_kids': 743}",
114616,"SheaMoisture, Strong Hold Styling Gel, Shea Butter, Peppermint & Apple Cider Vinegar, 15 oz (426 g)",SheaMoisture,Styling,68.93,68.93,400,4.5,1023,06/2022,"{'ranking_hair_styling': 41, 'ranking_hair_care': 433, 'ranking_bath_&_personal_care': 1652}",
75794,"Giovanni, 2chic, Ultra-Volume Foam Styling Mousse, For Fine, Limp Hair, Papaya + Tangerine  Butter, 7 fl oz (207 ml)",Giovanni,Styling,71.79,71.79,400,4.5,3270,07/2017,"{'ranking_styling_mousse': 5, 'ranking_hair_styling': 43, 'ranking_hair_care': 452, 'ranking_bath_&_personal_care': 1733}",
109213,"Cantu, Care For Kids, Curl Refresher, 8 fl oz (236 ml)",Cantu,Styling,48.71,48.71,400,4.6,1315,09/2021,"{'ranking_hair_spray': 3, 'ranking_hair_styling': 43, 'ranking_baby_&_kids_bath,_skin,_hair': 74, 'ranking_hair_care': 452, 'ranking_baby_&_kids': 845}",
124600,"Cantu, Shea Butter, Flexible Hold Strengthening Styling Gel, 18.5 oz (524 g)",Cantu,Styling,50.2,50.2,300,4.6,187,07/2023,"{'ranking_hair_gel': 11, 'ranking_hair_styling': 45, 'ranking_hair_care': 461, 'ranking_bath_&_personal_care': 1767}",
43355,"Giovanni, 2chic, Ultra Sleek Leave-In Conditioning & Styling Elixir, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 4 fl oz (118 ml)",Giovanni,Styling,71.78,71.78,300,4.4,3475,04/2012,"{'ranking_leave-in_conditioner': 24, 'ranking_hair_styling': 46, 'ranking_conditioner': 103, 'ranking_hair_care': 468, 'ranking_bath_&_personal_care': 1784}",
97595,"SheaMoisture, Curl & Style Milk, Coconut & Hibiscus,  8 fl oz (237 ml)",SheaMoisture,Styling,92.85,92.85,200,4.3,788,01/2020,"{'ranking_hair_cream': 18, 'ranking_hair_styling': 49, 'ranking_hair_care': 539}",
124707,"Mielle, Curl Defining Mousse With Hold, Pomegranate & Honey, 7.5 fl oz (222 ml)",Mielle,Styling,95.91,95.91,200,4.6,115,07/2023,"{'ranking_styling_mousse': 6, 'ranking_hair_styling': 50, 'ranking_hair_care': 545}",
134496,"Camille Rose, Spiked Honey Mousse 4-In-1-Styler, 8 fl oz (240 ml)",Camille Rose,Styling,122.05,122.05,200,4.4,58,12/2023,"{'ranking_styling_mousse': 6, 'ranking_hair_styling': 50, 'ranking_hair_care': 545}",
115678,"Giovanni, Curl Habit, Curl Defining Hair Styling Cream, For All Curl Types, 10 fl oz (295 ml)",Giovanni,Styling,97.96,97.96,200,4.5,355,10/2022,"{'ranking_hair_cream': 19, 'ranking_hair_styling': 54, 'ranking_hair_care': 570}",
100307,"Dove, Crown Collection, Defining Shaping Butter Cream, 10.5 oz (297 g)",Dove,Styling,66.73,66.73,200,4.4,358,10/2020,"{'ranking_hair_cream': 20, 'ranking_hair_styling': 55, 'ranking_hair_care': 582}",
130173,"Okay Pure Naturals, African Shea Body Butter, For Skin & Hair, 7.5 oz (212 g)",Okay Pure Naturals,Styling,47.97,47.97,200,4.5,93,10/2023,"{'ranking_shea_butter': 15, 'ranking_hair_cream': 22, 'ranking_hair_styling': 57, 'ranking_lotion': 134, 'ranking_body_care': 491}",
108725,"Cantu, Shea Butter, Define & Shine Custard, 12 oz (340 g)",Cantu,Styling,72.69,72.69,200,4.6,1082,08/2021,"{'ranking_hair_cream': 23, 'ranking_hair_styling': 59, 'ranking_hair_care': 633}",
119071,"Cantu, Avocado Hydrating Curling Cream, 12 oz (340 g)",Cantu,Styling,98.84,98.84,100,4.6,234,04/2023,"{'ranking_hair_cream': 23, 'ranking_hair_styling': 59, 'ranking_hair_care': 633}",
142350,"SheaMoisture, Kids Braiding Jam, Coconut & Hibiscus with Shea Butter , 5.5 oz (156 g)",SheaMoisture,Styling,75.27,75.27,,5.0,7,05/2024,"{'ranking_hair_styling': 59, 'ranking_hair_care': 633}",
109666,"Camille Rose, Curl Maker®, 12 oz (355 ml)",Camille Rose,Styling,218.66,218.66,200,4.6,170,01/2022,"{'ranking_hair_styling': 63, 'ranking_hair_care': 654}",
124444,"Cantu, Shea Butter, Anti-Shedding Styling Gel With Honey, Flexible Hold, 18.5 oz (524 g)",Cantu,Styling,50.21,50.21,100,4.6,141,07/2023,"{'ranking_hair_gel': 13, 'ranking_hair_styling': 63, 'ranking_hair_care': 654}",
100323,"SheaMoisture, Men, Waves Pomade, Argan Oil & Shea Butter, 4 oz (113 g)",SheaMoisture,Styling,64.08,64.08,100,4.5,52,07/2023,"{'ranking_pomade': 2, 'ranking_hair_gel': 14, 'ranking_hair_styling': 67, 'ranking_hair_care': 762}",
109203,"Cantu, Shea Butter Hair Dressing Pomade, 4 oz (113 g)",Cantu,Styling,38.52,38.52,100,4.4,930,09/2021,"{'ranking_pomade': 3, 'ranking_hair_styling': 68, 'ranking_hair_care': 774}",
108742,"Cantu, Shea Butter, Wave Whip Curling Mousse, 8.4 fl oz (248 ml)",Cantu,Styling,75.58,75.58,100,4.6,128,07/2023,"{'ranking_styling_mousse': 8, 'ranking_hair_styling': 71, 'ranking_hair_care': 813}",
108760,"Mielle, Curl Smoothie, Pomegranate & Honey, 12 fl oz (355 ml)",Mielle,Styling,124.98,124.98,100,4.5,267,08/2021,"{'ranking_hair_cream': 27, 'ranking_hair_styling': 72, 'ranking_hair_care': 825}",
108731,"Cantu, Shea Butter for Natural Hair, Conditioning Creamy Hair Lotion, 12 fl oz (355 ml)",Cantu,Styling,66.89,66.89,100,4.5,1021,08/2021,"{'ranking_hair_cream': 32, 'ranking_hair_styling': 78, 'ranking_hair_care': 892}",
124701,"Mielle, Coil Sculpting Custard, Pomegranate & Honey, 12 oz (340 g)",Mielle,Styling,124.98,124.98,,4.5,48,07/2023,"{'ranking_hair_cream': 33, 'ranking_hair_styling': 79, 'ranking_hair_care': 914}",
124831,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Style & Shine Foaming Mousse, 7 fl oz (207 ml)",Creme Of Nature,Styling,69.03,58.68,100,4.5,31,07/2023,"{'ranking_styling_mousse': 9, 'ranking_hair_styling': 79, 'ranking_hair_care': 914}",
124696,"Mielle, Thermal & Heat Protectant Spray, Mongongo Oil, 4 fl oz (118 ml)",Mielle,Styling,68.14,68.14,100,4.7,74,07/2023,"{'ranking_style_spray': 9, 'ranking_hair_styling': 81, 'ranking_hair_care': 930}",
