product_id,product_name,brand_name,category,product_name_part_1,product_name_part_2,product_name_part_3,product_name_part_4,product_name_part_5,product_name_part_6
142299,"Scalp + Hair Therapy, Fullness Restore Scalp Serum",Dove,Treatments,Scalp + Hair Therapy, Fullness Restore Scalp Serum,,,,
138165,"Strengthening Scalp & Edge Cleansing Oil, Rosemary Mint",Mielle,Treatments,Strengthening Scalp & Edge Cleansing Oil, Rosemary Mint,,,,
133518,Apple Cider Vinegar Anti-Dandruff Pre-Wash w/ Salicylic Acid,SheaMoisture,Treatments,Apple Cider Vinegar Anti-Dandruff Pre-Wash w/ Salicylic Acid,,,,,
114559,"2Chic, Ulra Shine Anti-Frizz Smoothing Hair Serum, Tsubaki +White Tea",Giovanni,Treatments,2Chic, Ulra Shine Anti-Frizz Smoothing Hair Serum, Tsubaki +White Tea,,,
130176,Black Jamaican Castor Oil With Rosemary,Okay Pure Naturals,Treatments,Black Jamaican Castor Oil With Rosemary,,,,,
122058,"Biotin & Collagen Hair Oil, Rebonding & Restoring",Giovanni,Treatments,Biotin & Collagen Hair Oil, Rebonding & Restoring,,,,
122057,Biotin & Collagen Restoring Hair Mask,Giovanni,Treatments,Biotin & Collagen Restoring Hair Mask,,,,,
142355,"Smooth & Shine Oil, Coconut & Hibiscus",SheaMoisture,Treatments,Smooth & Shine Oil, Coconut & Hibiscus,,,,
111224,"Keratin Smooth, Hair Mask",Luseta Beauty,Treatments,Keratin Smooth, Hair Mask,,,,
14938,"Straight Fast, Straightening Elixir",Giovanni,Treatments,Straight Fast, Straightening Elixir,,,,
109668,"Honey Hydrate, The Leave-In Collection, No. 3",Camille Rose,Treatments,Honey Hydrate, The Leave-In Collection, No. 3,,,
108726,"Shea Butter, Grow Strong Strengthening Treatment",Cantu,Treatments,Shea Butter, Grow Strong Strengthening Treatment,,,,
142646,"Strengthening Solid Treatment Bar, Bond Repair, Bamboo Flower & Ylang Ylang",Kitsch,Treatments,Strengthening Solid Treatment Bar, Bond Repair, Bamboo Flower & Ylang Ylang,,,
129772,"Black Jamaican Castor Oil, Leave in Deep Conditioner",Okay Pure Naturals,Treatments,Black Jamaican Castor Oil, Leave in Deep Conditioner,,,,
119074,"Strengthening, Biotin-Infused Hair & Scalp Oil, With Tea Tree, Peppermint & Avocado",Cantu,Treatments,Strengthening, Biotin-Infused Hair & Scalp Oil, With Tea Tree, Peppermint & Avocado,,
134504,"Rosemary Oil, Strengthening Hair & Scalp Drops",Camille Rose,Treatments,Rosemary Oil, Strengthening Hair & Scalp Drops,,,,
120668,"Scalp Moisture Cream, Aloe Butter",SheaMoisture,Treatments,Scalp Moisture Cream, Aloe Butter,,,,
142300,"Scalp + Hair Therapy, Root Lift Thickening Spray",Dove,Treatments,Scalp + Hair Therapy, Root Lift Thickening Spray,,,,
98853,"Biotin & Collagen, Strengthening Oil Treatment",Luseta Beauty,Treatments,Biotin & Collagen, Strengthening Oil Treatment,,,,
142326,"Ultra Moisture & Nourish Oil, Manuka Honey & Mafura Oil",SheaMoisture,Treatments,Ultra Moisture & Nourish Oil, Manuka Honey & Mafura Oil,,,,
108733,"Shea Butter, Coconut Oil Shine & Hold Mist",Cantu,Treatments,Shea Butter, Coconut Oil Shine & Hold Mist,,,,
98843,"Keratin Oil, Weightless Smoothing Hair Repair Serum",Luseta Beauty,Treatments,Keratin Oil, Weightless Smoothing Hair Repair Serum,,,,
108721,"Shea Butter, Tea Tree & Jojoba Hair & Scalp Oil",Cantu,Treatments,Shea Butter, Tea Tree & Jojoba Hair & Scalp Oil,,,,
129787,Blended Rosemary Oil,Okay Pure Naturals,Treatments,Blended Rosemary Oil,,,,,
108730,"Shea Butter, Daily Oil Moisturizer",Cantu,Treatments,Shea Butter, Daily Oil Moisturizer,,,,
109684,"Mint Condition Braid & Scalp Spray, Sea Moss & Aloe Vera",Camille Rose,Treatments,Mint Condition Braid & Scalp Spray, Sea Moss & Aloe Vera,,,,
142349,"Strengthen & Protect Oil, Manuka Honey & Yogurt",SheaMoisture,Treatments,Strengthen & Protect Oil, Manuka Honey & Yogurt,,,,
109288,100% Pure Castor Oil,Giovanni,Treatments,100% Pure Castor Oil,,,,,
124468,"Guava & Ginger, Scalp Exfoliating Pre-Poo Treatment",Cantu,Treatments,Guava & Ginger, Scalp Exfoliating Pre-Poo Treatment,,,,
118745,"Argan Oil From Morocco, Heat Protector Smooth & Shine Polisher",Creme Of Nature,Treatments,Argan Oil From Morocco, Heat Protector Smooth & Shine Polisher,,,,
130175,"Black Jamaican Castor Oil With Argan, Original Dark",Okay Pure Naturals,Treatments,Black Jamaican Castor Oil With Argan, Original Dark,,,,
138627,Simply Clean Elastic Fiber Masque,L'Oréal,Treatments,Simply Clean Elastic Fiber Masque,,,,,
124726,"Anti-Shedding Gel Hair Masque, Sea Moss Blend",Mielle,Treatments,Anti-Shedding Gel Hair Masque, Sea Moss Blend,,,,
111221,Biotin & Collagen Hair Mask,Luseta Beauty,Treatments,Biotin & Collagen Hair Mask,,,,,
120667,"Scalp Moisture Pre-Wash Masque, Aloe Butter",SheaMoisture,Treatments,Scalp Moisture Pre-Wash Masque, Aloe Butter,,,,
129791,Blended Shea Butter Oil,Okay Pure Naturals,Treatments,Blended Shea Butter Oil,,,,,
142325,Bonding Oil with Amla Oil,SheaMoisture,Treatments,Bonding Oil with Amla Oil,,,,,
129785,Blended Coconut Oil,Okay Pure Naturals,Treatments,Blended Coconut Oil,,,,,
124715,"Split End Therapy, Rice Water Collection",Mielle,Treatments,Split End Therapy, Rice Water Collection,,,,
111242,"Argan Oil, Hair Repair Serum",Luseta Beauty,Treatments,Argan Oil, Hair Repair Serum,,,,
136953,"Rosemary Mint Complex, Hair & Scalp Strengthening Serum, For All Hair & Scalp Types",Luseta Beauty,Treatments,Rosemary Mint Complex, Hair & Scalp Strengthening Serum, For All Hair & Scalp Types,,,
134497,"Rejuva Drops, Come Back",Camille Rose,Treatments,Rejuva Drops, Come Back,,,,
111226,"Tea Tree Oil, Hair & Scalp Treatment With Argan Oil",Luseta Beauty,Treatments,Tea Tree Oil, Hair & Scalp Treatment With Argan Oil,,,,
136949,"Rosemary Mint Complex, Hair Mask, For All Hair Types",Luseta Beauty,Treatments,Rosemary Mint Complex, Hair Mask, For All Hair Types,,,
111245,"Argan Oil Hair Mask, For Damaged & Dry Hair",Luseta Beauty,Treatments,Argan Oil Hair Mask, For Damaged & Dry Hair,,,,
136952,"Glossy Pearl, Hair Shining Serum, For All Hair Types",Luseta Beauty,Treatments,Glossy Pearl, Hair Shining Serum, For All Hair Types,,,
121378,"Protective Styles by Angela, Daily Oil Drops",Cantu,Treatments,Protective Styles by Angela, Daily Oil Drops,,,,
111223,Color Brightening Hair Mask,Luseta Beauty,Treatments,Color Brightening Hair Mask,,,,,
136951,"Biotin & B-Complex, Hair Thickening Serum, For Thin & Dry Hair",Luseta Beauty,Treatments,Biotin & B-Complex, Hair Thickening Serum, For Thin & Dry Hair,,,
129801,"Black Jamaican Castor Oil, Hot Oil Treatment",Okay Pure Naturals,Treatments,Black Jamaican Castor Oil, Hot Oil Treatment,,,,
124470,"Guava & Ginger, Scalp Nourishing Treatment Serum",Cantu,Treatments,Guava & Ginger, Scalp Nourishing Treatment Serum,,,,
134515,"Strengthening Hair + Scalp Cleaner, Rosemary Oil",Camille Rose,Treatments,Strengthening Hair + Scalp Cleaner, Rosemary Oil,,,,
130195,"Coconut Hot Oil Treatment, Deep Moisturizing",Okay Pure Naturals,Treatments,Coconut Hot Oil Treatment, Deep Moisturizing,,,,
129784,"Black Jamaican Castor Oil, Original Dark",Okay Pure Naturals,Treatments,Black Jamaican Castor Oil, Original Dark,,,,
100208,"All Natural Coconut Oil, Deep Moisturizing",Okay Pure Naturals,Treatments,All Natural Coconut Oil, Deep Moisturizing,,,,
124463,Grapeseed Strengthening Treatment Masque,Cantu,Treatments,Grapeseed Strengthening Treatment Masque,,,,,
129789,Blended Castor Oil,Okay Pure Naturals,Treatments,Blended Castor Oil,,,,,
111241,"Biotin B-Complex, Hair Mask, Thin & Weakened Hair",Luseta Beauty,Treatments,Biotin B-Complex, Hair Mask, Thin & Weakened Hair,,,
111248,"Jamaican Black Castor Oil, Intensive Hair Serum",Luseta Beauty,Treatments,Jamaican Black Castor Oil, Intensive Hair Serum,,,,
124714,"Rice Water Collection, Shine Mist",Mielle,Treatments,Rice Water Collection, Shine Mist,,,,
124817,"Acai Berry & Keratin, Strengthening Hair Masque",Creme Of Nature,Treatments,Acai Berry & Keratin, Strengthening Hair Masque,,,,
137611,Argan Hot Oil Treatment,Okay Pure Naturals,Treatments,Argan Hot Oil Treatment,,,,,
103831,"2chic, Clarifying & Calming, Deep Conditioning Hair Mask, Dry, Normal or Oily Hair, Wintergreen + Blue Tansy",Giovanni,Treatments,2chic, Clarifying & Calming, Deep Conditioning Hair Mask, Dry, Normal or Oily Hair, Wintergreen + Blue Tansy
111227,Tea Tree & Argan Oil Hair Mask,Luseta Beauty,Treatments,Tea Tree & Argan Oil Hair Mask,,,,,
119073,Avocado Hydrating Hair Milk,Cantu,Treatments,Avocado Hydrating Hair Milk,,,,,
129786,Blended Jojoba Oil,Okay Pure Naturals,Treatments,Blended Jojoba Oil,,,,,
134502,"Invigorating Scalp Treatment Shampoo, Black Castor Oil + Chebe",Camille Rose,Treatments,Invigorating Scalp Treatment Shampoo, Black Castor Oil + Chebe,,,,
124680,"Nourishing Conditioner, Mango & Tulsi",Mielle,Treatments,Nourishing Conditioner, Mango & Tulsi,,,,
143789,"Bond Repair Masque, Amla Oil",SheaMoisture,Treatments,Bond Repair Masque, Amla Oil,,,,
136948,"Glossy Pearl, Hair Mask, For All Hair Types",Luseta Beauty,Treatments,Glossy Pearl, Hair Mask, For All Hair Types,,,
129802,Almond Hot Oil Treatment,Okay Pure Naturals,Treatments,Almond Hot Oil Treatment,,,,,
124682,"Nourishing Shampoo, Mango & Tulsi",Mielle,Treatments,Nourishing Shampoo, Mango & Tulsi,,,,
124492,"TXTR, Strengthen + Restore Moisture Mask",Cantu,Treatments,TXTR, Strengthen + Restore Moisture Mask,,,,
109675,"Cleansing Milk, Rose",Camille Rose,Treatments,Cleansing Milk, Rose,,,,
107549,"Amplified Textures, Scalp Tonic",Dove,Treatments,Amplified Textures, Scalp Tonic,,,,
124718,"Itchy Relief, Rice Water & Aloe Vera Blend",Mielle,Treatments,Itchy Relief, Rice Water & Aloe Vera Blend,,,,
134503,Black Castor Oil + Chebe,Camille Rose,Treatments,Black Castor Oil + Chebe,,,,,
81711,"2chic, Frizz Be Gone Smoothing Hair Mask, Shea Butter + Sweet Almond Oil",Giovanni,Treatments,2chic, Frizz Be Gone Smoothing Hair Mask, Shea Butter + Sweet Almond Oil,,,
118738,"Argan Oil From Morocco, Perfect 7, 7-N-1 Leave-In Treatment",Creme Of Nature,Treatments,Argan Oil From Morocco, Perfect 7, 7-N-1 Leave-In Treatment,,,
136950,"Tangle Free, Hair Shining Serum, For All Hair Types",Luseta Beauty,Treatments,Tangle Free, Hair Shining Serum, For All Hair Types,,,
143766,"Sulfate-Free Co-Wash, Defined Curls",Dove,Treatments,Sulfate-Free Co-Wash, Defined Curls,,,,
119936,"Mongongo & Jojoba Oils, High Porosity Moisture Replenish Masque",SheaMoisture,Treatments,Mongongo & Jojoba Oils, High Porosity Moisture Replenish Masque,,,,
124679,"Nourishing Instant 3-In-1 Serum, Mango & Tulsi",Mielle,Treatments,Nourishing Instant 3-In-1 Serum, Mango & Tulsi,,,,
124725,"Anti-Shedding Curl Pudding, Sea Moss Blend",Mielle,Treatments,Anti-Shedding Curl Pudding, Sea Moss Blend,,,,
138630,"Elvive, Dreamlengths, Savior Fiber Mask, For Long, Weakened Hair",L'Oréal,Treatments,Elvive, Dreamlengths, Savior Fiber Mask, For Long, Weakened Hair,
129783,"100% Pure Oil, Argan",Okay Pure Naturals,Treatments,100% Pure Oil, Argan,,,,
124693,"Pomade-To-Oil Treatment, Mongongo Oil",Mielle,Treatments,Pomade-To-Oil Treatment, Mongongo Oil,,,,
124833,"Certified Natural Argan Oil From Morocco, Oil Treatment",Creme Of Nature,Treatments,Certified Natural Argan Oil From Morocco, Oil Treatment,,,,
124838,"Essential 7 Treatment Oil, Coconut Milk",Creme Of Nature,Treatments,Essential 7 Treatment Oil, Coconut Milk,,,,
124450,"Revitalizing Treatment Masque, Acai Berry",Cantu,Treatments,Revitalizing Treatment Masque, Acai Berry,,,,
134533,"5 Minute Strengthening Hair Beauty Mask, Rosemary Oil",Camille Rose,Treatments,5 Minute Strengthening Hair Beauty Mask, Rosemary Oil,,,,
136947,"Tangle Free, Hair Mask, For All Hair Types",Luseta Beauty,Treatments,Tangle Free, Hair Mask, For All Hair Types,,,
119072,Avocado Hydrating Hair Masque,Cantu,Treatments,Avocado Hydrating Hair Masque,,,,,
119066,Flaxseed Smoothing Oil,Cantu,Treatments,Flaxseed Smoothing Oil,,,,,
124856,"Pure Honey, Moisture Replenish & Strength Hair Mask",Creme Of Nature,Treatments,Pure Honey, Moisture Replenish & Strength Hair Mask,,,,
124678,"Almond Oil Blend, Mint",Mielle,Treatments,Almond Oil Blend, Mint,,,,
134516,"Coconut Water, Penetrating Hair Treatment, Maximum Hydration",Camille Rose,Treatments,Coconut Water, Penetrating Hair Treatment, Maximum Hydration,,,
130177,"Natural Hair Oil, Extra Dark",Okay Pure Naturals,Treatments,Natural Hair Oil, Extra Dark,,,,
130205,"Miami South Beach Curls, Curl Pudding",Okay Pure Naturals,Treatments,Miami South Beach Curls, Curl Pudding,,,,
81720,"2chic, Ultra-Revive Super Potion Anti-Frizz Hair Serum, Pineapple + Ginger",Giovanni,Treatments,2chic, Ultra-Revive Super Potion Anti-Frizz Hair Serum, Pineapple + Ginger,,,
109671,"Algae Renew®, Deep Conditioning Mask, Cocoa & Mango Butter",Camille Rose,Treatments,Algae Renew®, Deep Conditioning Mask, Cocoa & Mango Butter,,,
124493,"TXTR, Scalp Saver, Fragrance Free",Cantu,Treatments,TXTR, Scalp Saver, Fragrance Free,,,
134508,"The Gro Grease, Old Fashioned Hair Formula",Camille Rose,Treatments,The Gro Grease, Old Fashioned Hair Formula,,,,
6418,"L.A. Hold Gel, Strong Hold",Giovanni,Styling,L.A. Hold Gel, Strong Hold,,,,
108728,"Shea Butter, Leave-In Conditioning Repair Cream",Cantu,Styling,Shea Butter, Leave-In Conditioning Repair Cream,,,,
124723,"Daily Creme, Rosemary Mint",Mielle,Styling,Daily Creme, Rosemary Mint,,,,
108745,"Shea Butter, Coconut Curling Cream",Cantu,Styling,Shea Butter, Coconut Curling Cream,,,,
97581,"Frizz Free Curl Mousse, Coconut & Hibiscus",SheaMoisture,Styling,Frizz Free Curl Mousse, Coconut & Hibiscus,,,,
108734,"Shea Butter, Moisturizing Curl Activator Cream",Cantu,Styling,Shea Butter, Moisturizing Curl Activator Cream,,,,
97590,"Curl Enhancing Smoothie, Coconut & Hibiscus",SheaMoisture,Styling,Curl Enhancing Smoothie, Coconut & Hibiscus,,,,
6416,"Mousse Air-Turbo Charged™ Hair Foam, Medium-To-Firm Hold",Giovanni,Styling,Mousse Air-Turbo Charged™ Hair Foam, Medium-To-Firm Hold,,,,
108729,Argan Oil Leave-In Conditioning Repair Cream,Cantu,Styling,Argan Oil Leave-In Conditioning Repair Cream,,,,,
119077,"Avocado Hydrating Gel, Alcohol Free",Cantu,Styling,Avocado Hydrating Gel, Alcohol Free,,,,
104727,"Advanced Hairstyle, Sleek It Iron Straight Heatspray",L'Oréal,Styling,Advanced Hairstyle, Sleek It Iron Straight Heatspray,,,,
108748,"Shea Butter Moisturizing Curl Activator Cream, For Natural Curls, Coils & Waves",Cantu,Styling,Shea Butter Moisturizing Curl Activator Cream, For Natural Curls, Coils & Waves,,,
124722,Rosemary Mint Strengthening Edge Gel,Mielle,Styling,Rosemary Mint Strengthening Edge Gel,,,,,
114614,"Kids Jelly, Coconut & Hibiscus",SheaMoisture,Styling,Kids Jelly, Coconut & Hibiscus,,,,
109667,"Curl Love Moisture Milk, Leave-In Conditioning Cream, Rice Milk & Macadamia Oil",Camille Rose,Styling,Curl Love Moisture Milk, Leave-In Conditioning Cream, Rice Milk & Macadamia Oil,,,
107563,"Curl & Shine Hair Masque, Coconut & Hibiscus",SheaMoisture,Styling,Curl & Shine Hair Masque, Coconut & Hibiscus,,,,
119931,"Defining Gel, Coconut & Hibiscus + Flaxseed",SheaMoisture,Styling,Defining Gel, Coconut & Hibiscus + Flaxseed,,,,
122592,7-in-1 Miracle Mist,Dove,Styling,7-in-1 Miracle Mist,,,,,
115680,"Curl Habit, Defining Hair Mousse, For All Curl Types",Giovanni,Styling,Curl Habit, Defining Hair Mousse, For All Curl Types,,,
107507,"Hold & Shine Moisture Mist with Silk Protein & Neem Oil, Coconut & Hibiscus",SheaMoisture,Styling,Hold & Shine Moisture Mist with Silk Protein & Neem Oil, Coconut & Hibiscus,,,,
108737,"Care For Kids, Custard",Cantu,Styling,Care For Kids, Custard,,,,
122597,Curl Cream,Dove,Styling,Curl Cream,,,,,
124475,"Care For Kids, Control & Go Gel",Cantu,Styling,Care For Kids, Control & Go Gel,,,,
114616,"Strong Hold Gel, Shea Butter, Peppermint & Apple Cider Vinegar",SheaMoisture,Styling,Strong Hold Gel, Shea Butter, Peppermint & Apple Cider Vinegar,,,
75794,"2chic, Ultra-Volume Foam Mousse, For Fine, Limp Hair, Papaya + Tangerine Butter",Giovanni,Styling,2chic, Ultra-Volume Foam Mousse, For Fine, Limp Hair, Papaya + Tangerine Butter,
109213,"Care For Kids, Curl Refresher",Cantu,Styling,Care For Kids, Curl Refresher,,,,
124600,"Shea Butter, Flexible Hold Strengthening Gel",Cantu,Styling,Shea Butter, Flexible Hold Strengthening Gel,,,,
43355,"2chic, Ultra Sleek Leave-In Conditioning & Elixir, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil",Giovanni,Styling,2chic, Ultra Sleek Leave-In Conditioning & Elixir, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil,,
97595,"Curl & Style Milk, Coconut & Hibiscus",SheaMoisture,Styling,Curl & Style Milk, Coconut & Hibiscus,,,,
124707,"Curl Defining Mousse With Hold, Pomegranate & Honey",Mielle,Styling,Curl Defining Mousse With Hold, Pomegranate & Honey,,,,
134496,Spiked Honey Mousse 4-In-1-Styler,Camille Rose,Styling,Spiked Honey Mousse 4-In-1-Styler,,,,,
115678,"Curl Habit, Curl Defining Hair Cream, For All Curl Types",Giovanni,Styling,Curl Habit, Curl Defining Hair Cream, For All Curl Types,,,
100307,"Crown Collection, Defining Shaping Butter Cream",Dove,Styling,Crown Collection, Defining Shaping Butter Cream,,,,
130173,"African Shea Body Butter, For Skin & Hair",Okay Pure Naturals,Styling,African Shea Body Butter, For Skin & Hair,,,,
108725,"Shea Butter, Define & Shine Custard",Cantu,Styling,Shea Butter, Define & Shine Custard,,,,
119071,Avocado Hydrating Curling Cream,Cantu,Styling,Avocado Hydrating Curling Cream,,,,,
142350,"Kids Braiding Jam, Coconut & Hibiscus with Shea Butter",SheaMoisture,Styling,Kids Braiding Jam, Coconut & Hibiscus with Shea Butter,,,,
109666,Curl Maker®,Camille Rose,Styling,Curl Maker®,,,,,
124444,"Shea Butter, Anti-Shedding Gel With Honey, Flexible Hold",Cantu,Styling,Shea Butter, Anti-Shedding Gel With Honey, Flexible Hold,,,
100323,"Men, Waves Pomade, Argan Oil & Shea Butter",SheaMoisture,Styling,Men, Waves Pomade, Argan Oil & Shea Butter,,,
109203,Shea Butter Hair Dressing Pomade,Cantu,Styling,Shea Butter Hair Dressing Pomade,,,,,
108742,"Shea Butter, Wave Whip Curling Mousse",Cantu,Styling,Shea Butter, Wave Whip Curling Mousse,,,,
108760,"Curl Smoothie, Pomegranate & Honey",Mielle,Styling,Curl Smoothie, Pomegranate & Honey,,,,
108731,"Shea Butter for Natural Hair, Conditioning Creamy Hair Lotion",Cantu,Styling,Shea Butter for Natural Hair, Conditioning Creamy Hair Lotion,,,,
124701,"Coil Sculpting Custard, Pomegranate & Honey",Mielle,Styling,Coil Sculpting Custard, Pomegranate & Honey,,,,
124831,"Certified Natural Argan Oil From Morocco, Style & Shine Foaming Mousse",Creme Of Nature,Styling,Certified Natural Argan Oil From Morocco, Style & Shine Foaming Mousse,,,,
124696,"Thermal & Heat Protectant Spray, Mongongo Oil",Mielle,Styling,Thermal & Heat Protectant Spray, Mongongo Oil,,,,
119067,Flaxseed Smoothing Cream Gel,Cantu,Styling,Flaxseed Smoothing Cream Gel,,,,,
119070,Avocado Hydrating Curl Activator,Cantu,Styling,Avocado Hydrating Curl Activator,,,,,
124706,"Gel Styler, Maximum Hold, Pomegranate & Honey Blend",Mielle,Styling,Gel Styler, Maximum Hold, Pomegranate & Honey Blend,,,
115677,"Curl Habit, Curl Shaping Gel, Medium Hold For All Curl Types",Giovanni,Styling,Curl Habit, Curl Shaping Gel, Medium Hold For All Curl Types,,,
124474,"Jamaican Black Castor Oil, Taming Gel",Cantu,Styling,Jamaican Black Castor Oil, Taming Gel,,,,
125922,"Manuka Honey & Yogurt, Smooth & Hold Multi- Mousse w/ Mafura & Baobab Oils",SheaMoisture,Styling,Manuka Honey & Yogurt, Smooth & Hold Multi- Mousse w/ Mafura & Baobab Oils,,,,
108746,"Shea Butter, Extra Hold Edge Stay Gel",Cantu,Styling,Shea Butter, Extra Hold Edge Stay Gel,,,,
108761,"Twisting Souffle, Pomegranate & Honey",Mielle,Styling,Twisting Souffle, Pomegranate & Honey,,,,
121376,"Anti-Frizz Curl Perfector, Avocado & Tamanu",Mielle,Styling,Anti-Frizz Curl Perfector, Avocado & Tamanu,,,,
125923,Hydrating Wrap & Set Mousse with Fig Extract & Baobab Oil,SheaMoisture,Styling,Hydrating Wrap & Set Mousse with Fig Extract & Baobab Oil,,,,,
124597,"Mango Butter, Raw Blend",Cantu,Styling,Mango Butter, Raw Blend,,,,
118740,"Argan Oil From Morocco, Moisture & Shine Curl Activator Creme",Creme Of Nature,Styling,Argan Oil From Morocco, Moisture & Shine Curl Activator Creme,,,,
124459,Grapeseed Strengthening Curling Cream,Cantu,Styling,Grapeseed Strengthening Curling Cream,,,,,
107362,"Jamaican Black Castor Oil, Strengthen & Restore Smoothie",SheaMoisture,Styling,Jamaican Black Castor Oil, Strengthen & Restore Smoothie,,,,
124863,"Pure Honey, Moisture Whip, Twisting Cream",Creme Of Nature,Styling,Pure Honey, Moisture Whip, Twisting Cream,,,
121381,"Protective Styles by Angela, Braiding & Twisting Gel",Cantu,Styling,Protective Styles by Angela, Braiding & Twisting Gel,,,,
124692,"Moisture RX, Moisturizing Gel, Hawaiian Ginger",Mielle,Styling,Moisture RX, Moisturizing Gel, Hawaiian Ginger,,,
135786,"Curl Maker, Marshmallow & Agave Leaf Extract",Camille Rose,Styling,Curl Maker, Marshmallow & Agave Leaf Extract,,,,
124484,"Shea Butter for Natural Hair, Mega-Hold Stay Glue Gel",Cantu,Styling,Shea Butter for Natural Hair, Mega-Hold Stay Glue Gel,,,,
124483,"Shea Butter, Moisturizing Twist & Lock Gel",Cantu,Styling,Shea Butter, Moisturizing Twist & Lock Gel,,,,
124857,"Pure Honey, Moisture & Twist Curling Mousse",Creme Of Nature,Styling,Pure Honey, Moisture & Twist Curling Mousse,,,,
119930,"Edge Gel, Coconut & Hibiscus + Flaxseed",SheaMoisture,Styling,Edge Gel, Coconut & Hibiscus + Flaxseed,,,,
124686,"Moisture RX, Moisturizing Hair Butter, Hawaiian Ginger",Mielle,Styling,Moisture RX, Moisturizing Hair Butter, Hawaiian Ginger,,,
134499,"Curlaide Moisture Butter, Green Tea & Jojoba",Camille Rose,Styling,Curlaide Moisture Butter, Green Tea & Jojoba,,,,
97584,"Curling Gel Souffle, Coconut & Hibiscus",SheaMoisture,Styling,Curling Gel Souffle, Coconut & Hibiscus,,,,
121380,"Protective Styles by Angela, Hair Freshener",Cantu,Styling,Protective Styles by Angela, Hair Freshener,,,,
124830,"Argan Oil From Morocco, Perfect Edges, Extra Firm Hold Hair Gel",Creme Of Nature,Styling,Argan Oil From Morocco, Perfect Edges, Extra Firm Hold Hair Gel,,,
124702,"Super Hold Edge Gel, Pomegranate & Honey Blend",Mielle,Styling,Super Hold Edge Gel, Pomegranate & Honey Blend,,,,
108752,"Shea Butter for Natural Hair, Curl Stretcher Cream Rinse",Cantu,Styling,Shea Butter for Natural Hair, Curl Stretcher Cream Rinse,,,,
124829,"Argan Oil From Morocco, Perfect Edges, Hair Gel",Creme Of Nature,Styling,Argan Oil From Morocco, Perfect Edges, Hair Gel,,,
124466,"Guava Style & Strengthen, Cream Gel",Cantu,Styling,Guava Style & Strengthen, Cream Gel,,,,
119076,Avocado Hydrating Mousse,Cantu,Styling,Avocado Hydrating Mousse,,,,,
124720,"Braid & Scalp Moisturizer, Rice Water & Aloe Vera Blend",Mielle,Styling,Braid & Scalp Moisturizer, Rice Water & Aloe Vera Blend,,,,
124866,"Butter Blend & Flaxseed, Double Duty, Stretch & Define Pudding",Creme Of Nature,Styling,Butter Blend & Flaxseed, Double Duty, Stretch & Define Pudding,,,
124719,"Braid Set Foam, Rice Water & Aloe Vera Blend",Mielle,Styling,Braid Set Foam, Rice Water & Aloe Vera Blend,,,,
134501,"Fresh Curl Revitalizing Hair Smoother, Avocado & Castor Oil",Camille Rose,Styling,Fresh Curl Revitalizing Hair Smoother, Avocado & Castor Oil,,,,
126318,"Coconut Milk, 24 HR. Edge Tamer Hair Gel, For Natural Hair",Creme Of Nature,Styling,Coconut Milk, 24 HR. Edge Tamer Hair Gel, For Natural Hair,,,
126320,"Moisture Curl Hair Milk, For Natural Hair, Coconut Milk",Creme Of Nature,Styling,Moisture Curl Hair Milk, For Natural Hair, Coconut Milk,,,
121372,"Moisturizing Hair Milk, Avocado",Mielle,Styling,Moisturizing Hair Milk, Avocado,,,,
124870,"Pure Honey, Hair Food, Smoothing & Frizz Control Curl Defining Cream",Creme Of Nature,Styling,Pure Honey, Hair Food, Smoothing & Frizz Control Curl Defining Cream,,,
134506,"Black Castor Oil + Chebe, Butter Cream",Camille Rose,Styling,Black Castor Oil + Chebe, Butter Cream,,,,
134531,"Edge Control, Strengthening & Smoothing Gel",Camille Rose,Styling,Edge Control, Strengthening & Smoothing Gel,,,,
143778,"Men + Care, Shaping Putty, High Hold, Medium Shine",Dove,Styling,Men + Care, Shaping Putty, High Hold, Medium Shine,,
124709,"Twisting Souffle, Pomegranate & Honey",Mielle,Styling,Twisting Souffle, Pomegranate & Honey,,,,
124462,"Grapeseed Strengthening Gel, Flexible Hold, Alcohol Free",Cantu,Styling,Grapeseed Strengthening Gel, Flexible Hold, Alcohol Free,,,
124712,"Rice Water Collection, Moisturizing Milk",Mielle,Styling,Rice Water Collection, Moisturizing Milk,,,,
124467,Guava & Ginger Hair Lotion,Cantu,Styling,Guava & Ginger Hair Lotion,,,,,
124823,"Certified Natural Argan Oil From Morocco, Smooth & Shine Blow Out Creme",Creme Of Nature,Styling,Certified Natural Argan Oil From Morocco, Smooth & Shine Blow Out Creme,,,,
124872,"Pure Honey, Hair Food, Mousse",Creme Of Nature,Styling,Pure Honey, Hair Food, Mousse,,,
135787,"Coconut Water, Hydrating Elixir",Camille Rose,Styling,Coconut Water, Hydrating Elixir,,,,
130196,Castor Oil Pomade,Okay Pure Naturals,Styling,Castor Oil Pomade,,,,,
107454,"Curl Enhancing Smoothie with Silk Protein & Neem Oil, Coconut & Hibiscus",SheaMoisture,Styling,Curl Enhancing Smoothie with Silk Protein & Neem Oil, Coconut & Hibiscus,,,,
122594,"Hair Therapy, Smoothing Genius Conditioning Cream",Dove,Styling,Hair Therapy, Smoothing Genius Conditioning Cream,,,,
