product_id,product_name,brand_name,category,volume_in_ml,list_price,discount_price,price_per_ml,discount%,sale_in_30days,sales_revenue,rating,no_of_reviews,first_available,stock_alert,ranking_shampoo,ranking_conditioner,ranking_hair_treatments,ranking_hair_styling
108764,"Mielle, Strengthening Shampoo, Rosemary Mint, 12 fl oz (355 ml)",Mielle,Shampoo,355.0,95.93,95.93,0.27,0.0,10000,959300.0,4.6,17806,2021-08-01,in stock,2.0,,,
6419,"Giovanni, Smooth As Silk™, Deep Moisture Shampoo, For Damaged Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,5000,359000.0,4.5,60121,2007-05-01,in stock,4.0,,,
6412,"Giovanni, Tea Tree Triple Treat, Invigorating Shampoo, For All Hair Types, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,5000,359000.0,4.6,30287,2007-05-01,in stock,8.0,,,
100354,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Shampoo, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,5000,465150.0,4.5,33247,2020-06-01,in stock,9.0,,,
6398,"Giovanni, 50:50 Balanced™, Hydrating-Clarifying Shampoo, For Normal to Dry Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,2000,143600.0,4.5,17385,2007-05-01,in stock,15.0,,,
99878,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Shampoo, 3.2 fl oz (95 ml)",SheaMoisture,Shampoo,95.0,28.49,28.49,0.3,0.0,1000,28490.0,4.5,33247,2020-06-01,in stock,26.0,,,
122069,"Kitsch, Strengthening  Solid Shampoo Bar,  Rice Water Protein, White Tea & Mandarin, 1 Bar, 3.2 oz (91 g)",Kitsch,Shampoo,94.29388654477262,110.51,110.51,1.17,0.0,0,0.0,4.6,512,2023-06-01,out of stock,30.0,,,
14368,"Giovanni, Root 66, Max Volume Shampoo, For Limp, Lifeless Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.81,71.81,0.29,0.0,1000,71810.0,4.5,5659,2009-01-01,in stock,35.0,,,
120649,"SheaMoisture, Curl & Shine Shampoo, Thick, Curly Hair, Coconut & Hibiscus, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,0,0.0,4.7,1174,2023-05-01,out of stock,31.0,,,
97575,"SheaMoisture, Kids Extra-Nourishing Shampoo, Mango & Carrot, 8 fl oz (237 ml)",SheaMoisture,Shampoo,237.0,85.59,85.59,0.36,0.0,750,64192.5,4.7,8900,2020-01-01,in stock,45.0,,,
99931,"Giovanni, Tea Tree Triple Treat, Invigorating Shampoo, For All Hair Types, 2 fl oz (60 ml)",Giovanni,Shampoo,60.0,19.48,19.48,0.32,0.0,1000,19480.0,4.6,30287,2020-04-01,in stock,46.0,,,
100295,"SheaMoisture, Power Greens Shampoo, Moringa & Avocado, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,750,69772.5,4.5,8143,2020-06-01,in stock,47.0,,,
103812,"Giovanni, Smooth As Silk, Deep Moisture Shampoo, For Damaged Hair, 2 fl oz (60 ml)",Giovanni,Shampoo,60.0,19.48,19.48,0.32,0.0,1000,19480.0,4.5,60121,2021-01-01,in stock,48.0,,,
99933,"Giovanni, 50:50 Balanced, Hydrating-Clarifying Shampoo, For Normal to Dry Hair, 2 fl oz (60 ml)",Giovanni,Shampoo,60.0,19.48,19.48,0.32,0.0,1000,19480.0,4.5,17385,2020-04-01,in stock,57.0,,,
120652,"SheaMoisture, Manuka Honey & Mafura Oil, Intensive Hydration Shampoo, Extra Dry, Damaged Hair, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,750,69772.5,4.6,730,2023-05-01,in stock,58.0,,,
108740,"Cantu, Care For Kids, Tear-Free Nourishing Shampoo, Gentle Care for Textured Hair, 8 fl oz (237 ml)",Cantu,Shampoo,237.0,48.71,48.71,0.21,0.0,750,36532.5,4.7,1545,2021-08-01,in stock,70.0,,,
114613,"SheaMoisture, Daily Hydration Shampoo with Coconut Milk & Acacia Senegal, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,500,46515.0,4.5,1219,2022-07-01,in stock,71.0,,,
142654,"Kitsch, Volumizing Solid Shampoo Bar, Rosemary & Biotin, Lavender & Vanilla, 3.2 oz (91 g)",Kitsch,Shampoo,94.29388654477262,110.51,110.51,1.17,0.0,0,0.0,4.9,35,2024-06-01,coming soon,66.0,,,
122598,"Dove, Kids Care, Moisturizing Shampoo, For Coils, Curls and Waves, 17.5 fl oz (518 ml)",Dove,Shampoo,518.0,58.78,58.78,0.11,0.0,500,29390.0,4.7,151,2023-06-01,in stock,73.0,,,
108736,"Cantu, Shea Butter, Cleansing Cream Shampoo, For Natural Curls, Coils & Waves, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,60.36,60.36,0.15,0.0,750,45270.0,4.5,3381,2021-08-01,in stock,74.0,,,
122070,"Kitsch, Nourishing Solid Shampoo Bar, Castor Oil, Sugared Amber & Shea, 3.2 oz (91 g)",Kitsch,Shampoo,94.29388654477262,110.51,110.51,1.17,0.0,500,55255.0,4.6,268,2023-06-01,in stock,84.0,,,
92460,"Dove, Dermacare Scalp, Anti-Dandruff Shampoo, Soothing Moisture, 12 fl oz (355 ml)",Dove,Shampoo,355.0,43.21,43.21,0.12,0.0,500,21605.0,4.7,342,2022-06-01,in stock,91.0,,,
97586,"SheaMoisture, Raw Shea Butter, Deep Moisturizing Shampoo, Curly to Coily Hair, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,500,46515.0,4.5,1220,2020-01-01,in stock,100.0,,,
120663,"SheaMoisture, Manuka Honey & Yogurt, Hydrate + Repair Shampoo with Mafura & Baobab Oils, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,0,0.0,4.6,399,2023-05-01,out of stock,92.0,,104,
75760,"Giovanni, 2chic, Ultra-Moist Shampoo, For Dry, Damaged Hair, Avocado + Olive Oil, 24 fl oz (710 ml)",Giovanni,Shampoo,710.0,143.79,143.79,0.2,0.0,500,71895.0,4.6,2915,2017-07-01,in stock,106.0,,,
109202,"Cantu, Shea Butter, Moisturizing Cream Shampoo, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,48.73,48.73,0.12,0.0,400,19492.0,4.6,1930,2021-08-01,in stock,113.0,,,
120672,"SheaMoisture, Anti-Dandruff Shampoo, Apple Cider Vinegar, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,107.26,107.26,0.28,0.0,400,42904.0,4.5,534,2023-05-01,in stock,113.0,,,
125040,"L'Oréal, EverPure, Bond Repair Shampoo, 6.8 fl oz (200 ml)",L'Oréal,Shampoo,200.0,100.11,100.11,0.5,0.0,300,30033.0,4.6,170,2023-07-01,in stock,118.0,,,
81710,"Giovanni, 2chic, Frizz Be Gone Shampoo, Shea Butter + Sweet Almond Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,0,0.0,4.5,2902,2018-05-01,out of stock,129.0,,,
75770,"Giovanni, 2chic, Ultra-Sleek Shampoo, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 24 fl oz (710 ml)",Giovanni,Shampoo,710.0,143.79,143.79,0.2,0.0,400,57516.0,4.5,3569,2017-07-01,in stock,137.0,,,
43351,"Giovanni, 2chic, Ultra Sleek Shampoo, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,200,14360.0,4.4,7126,2012-04-01,in stock,148.0,,,
136943,"Luseta Beauty, Rosemary Mint Complex, Strengthening Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,104.67,104.67,0.21,0.0,0,0.0,4.8,78,2023-12-01,out of stock,140.0,,,
75773,"Giovanni, 2chic, Repairing Shampoo, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,0,0.0,4.6,1803,2017-07-01,out of stock,154.0,,,
98846,"Luseta Beauty, Keratin Shampoo, For Damaged & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,200,22096.0,4.6,831,2020-01-01,in stock,167.0,,,
119935,"SheaMoisture, High Porosity Moisture Replenish Shampoo, Mongongo & Jojoba Oils, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,200,18606.0,4.5,284,2023-05-01,in stock,173.0,,,
92607,"Dove, Dermacare Scalp, Anti-Dandruff Shampoo, Dryness & Itch Relief, 12 fl oz (355 ml)",Dove,Shampoo,355.0,43.2,43.2,0.12,0.0,300,12960.0,4.7,213,2022-07-01,in stock,173.0,,,
114712,"Dove, Cucumber & Moisture Shampoo, For Dull Hair, 25.4 fl oz. (750 ml)",Dove,Shampoo,750.0,79.3,79.3,0.11,0.0,0,0.0,4.6,103,2022-08-01,out of stock,158.0,,,
75761,"Giovanni, 2chic, Ultra-Moist Shampoo, For Dry, Damaged Hair, Avocado + Olive Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,200,14360.0,4.5,2673,2017-07-01,in stock,176.0,,,
98847,"Luseta Beauty, Biotin & Collagen Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,200,22096.0,4.5,781,2020-03-01,in stock,176.0,,,
109281,"Giovanni, Art Of Giovanni, Men, 2-In-1 Daily Shampoo & Conditioner with Ginseng and Eucalyptus, 16.9 fl oz (499 ml)",Giovanni,Shampoo,499.0,71.85,71.85,0.14,0.0,200,14370.0,4.7,579,2021-09-01,in stock,180.0,119,,
98845,"Luseta Beauty, Tea Tree & Argan Oil Shampoo, For Damaged & Oily Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,200,22096.0,4.6,1075,2020-01-01,in stock,182.0,,,
114604,"Dove, Intensive Repair Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,750.0,79.3,79.3,0.11,0.0,200,15860.0,4.6,219,2022-08-01,in stock,186.0,,,
122076,"Kitsch, Purple Toning Solid Shampoo Bar, Biotin, Orange Blossom & Jasmine, 3.2 oz (91 g)",Kitsch,Shampoo,94.29388654477262,110.51,110.51,1.17,0.0,200,22102.0,4.7,164,2023-06-01,in stock,186.0,,,
104732,"L'Oréal, Elvive, Color Vibrancy, Purple Shampoo, Highlighted Brunette, Blonde & Grey Hair, 6.7 fl oz (200 ml)",L'Oréal,Shampoo,200.0,55.81,55.81,0.28,0.0,200,11162.0,4.5,590,2021-03-01,in stock,191.0,,,
119079,"Cantu, Avocado Hydrating Shampoo, For Natural Curls, Coils & Waves, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,66.89,66.89,0.17,0.0,200,13378.0,4.6,230,2023-04-01,in stock,194.0,,,
109287,"Giovanni, Smoothing Castor Oil Shampoo, For All Hair Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,399.0,91.44,91.44,0.23,0.0,0,0.0,4.6,834,2021-10-01,out of stock,185.0,,,
121937,"L'Oréal, Elvive, Hyaluron + Plump, 72H Hydrating Shampoo, Dry, Dehydrated Hair, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,375.0,55.85,55.85,0.15,0.0,200,11170.0,4.7,120,2023-06-01,in stock,198.0,,,
114610,"Dove, Daily Moisture Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,750.0,79.3,79.3,0.11,0.0,200,15860.0,4.6,166,2022-08-01,in stock,201.0,,,
110483,"Mielle, Moisturizing and Detangling Shampoo, Pomegranate & Honey, 12 fl oz (355 ml)",Mielle,Shampoo,355.0,124.98,124.98,0.35,0.0,200,24996.0,4.5,312,2021-10-01,in stock,205.0,,,
124469,"Cantu, Scalp Relief Shampoo, Guava, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,66.89,66.89,0.17,0.0,0,0.0,4.7,162,2023-07-01,out of stock,198.0,,,
75790,"Giovanni, 2chic, Ultra-Volume Shampoo, For Fine, Limp Hair, Papaya + Tangerine Butter, 24 fl oz (710 ml)",Giovanni,Shampoo,710.0,143.79,143.79,0.2,0.0,200,28758.0,4.6,4877,2017-07-01,in stock,212.0,,,
115674,"Giovanni, Curl Habit, Curl Defining Shampoo, For All Curl Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,399.0,91.44,91.44,0.23,0.0,200,18288.0,4.6,409,2022-10-01,in stock,212.0,,,
92401,"Dove, Men+Care, 2 in 1 Shampoo + Conditioner, Fresh & Clean, 25.4 fl oz (750 ml)",Dove,Shampoo,750.0,94.26,94.26,0.13,0.0,100,9426.0,4.6,103,2022-06-01,in stock,212.0,149,,
143768,"Dove, Bond Strength + Peptide Complex Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,355.0,34.2,30.78,0.09,10.0,0,0.0,5.0,8,2024-08-01,coming soon,205.0,,,
122054,"Giovanni, Biotin & Collagen Strengthening Shampoo, 13.5 fl oz (399 ml)",Giovanni,Shampoo,399.0,94.78,94.78,0.24,0.0,100,9478.0,4.6,128,2023-06-01,in stock,226.0,,,
125043,"L'Oréal, Ever Strong, Thickening Shampoo, Rosemary Leaf, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,250.0,100.12,100.12,0.4,0.0,100,10012.0,4.8,33,2023-07-01,in stock,234.0,,,
142327,"SheaMoisture, Men, Refreshing Shampoo, Vetiver & Neroli, 15 fl oz (444 ml)",SheaMoisture,Shampoo,444.0,59.93,53.94,0.12,9.99,100,5394.0,4.9,13,2024-07-01,in stock,234.0,,,
98851,"Luseta Beauty, Color Brightening Purple Shampoo, For Blonde & Gray Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,131.25,131.25,0.26,0.0,100,13125.0,4.5,677,2020-01-01,in stock,237.0,,,
124728,"Mielle, Sea Moss Blend, Anti-Shedding Shampoo, 8 fl oz (236.6 ml)",Mielle,Shampoo,236.6,106.8,106.8,0.45,0.0,100,10680.0,4.6,102,2023-07-01,in stock,241.0,,,
125041,"L'Oréal, EverPure, 1 Glossing Shampoo, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,250.0,100.12,100.12,0.4,0.0,100,10012.0,4.8,57,2023-07-01,in stock,241.0,,,
130197,"Okay Pure Naturals, Men's 2 in Shampoo + Soap, 1 Bar Soap, 9 oz (255 g)",Okay Pure Naturals,Shampoo,265.201555907173,50.88,50.88,0.19,0.0,0,0.0,4.5,27,2023-09-01,in stock,245.0,,,
75772,"Giovanni, 2chic, Repairing Shampoo, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 24 fl oz (710 ml)",Giovanni,Shampoo,710.0,143.79,143.79,0.2,0.0,200,28758.0,4.6,1603,2017-07-01,in stock,254.0,,,
75791,"Giovanni, 2chic, Ultra-Volume Shampoo, For Fine, Limp Hair, Papaya + Tangerine Butter, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,64.62,0.26,10.0,100,6462.0,4.6,1356,2017-07-01,in stock,254.0,,,
75784,"Giovanni, 2chic, Ultra-Luxurious Shampoo, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 24 fl oz (710 ml)",Giovanni,Shampoo,710.0,143.79,143.79,0.2,0.0,100,14379.0,4.7,1189,2017-07-01,in stock,254.0,,,
111240,"Luseta Beauty, Argan Oil Shampoo, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,100,11048.0,4.6,256,2021-11-01,in stock,261.0,,,
125921,"SheaMoisture, Kids 2-In-1 Curl & Shine Shampoo & Conditioner, Coconut & Hibiscus, 8 fl oz (237 ml)",SheaMoisture,Shampoo,237.0,85.59,85.59,0.36,0.0,0,0.0,4.5,77,2023-08-01,out of stock,248.0,,,
92491,"Dove, Oxygen Moisture Shampoo, For Fine Hair, 12 fl oz (355 ml)",Dove,Shampoo,355.0,38.99,38.99,0.11,0.0,100,3899.0,4.5,522,2020-02-01,in stock,268.0,,,
142298,"Dove, Scalp + Hair Therapy, Hydrating Shampoo, 9.25 fl oz (273 ml)",Dove,Shampoo,273.0,78.63,78.63,0.29,0.0,0,0.0,4.8,8,2024-05-01,in stock,279.0,,,
125898,"SheaMoisture, Men, Moisturizing Shampoo, Raw Shea Butter & Mafura Oil, 15.8 oz (444 ml)",SheaMoisture,Shampoo,444.0,68.21,68.21,0.15,0.0,100,6821.0,4.8,78,2023-07-01,in stock,285.0,,,
143758,"Dove, Scalp + Hair Therapy, Clarifying Shampoo, 9.25 fl oz (273 ml)",Dove,Shampoo,273.0,78.63,70.77,0.26,10.0,100,7077.0,4.8,9,2024-08-01,in stock,295.0,,,
75783,"Giovanni, 2chic, Ultra-Luxurious Shampoo, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,100,7180.0,4.5,911,2017-07-01,in stock,302.0,,,
143776,"Dove, Men + Care, 2-in-1 Shampoo + Conditioner, Orange & Sage , 17.5 fl oz (517 ml)",Dove,Shampoo,517.0,74.32,66.89,0.13,10.0,0,0.0,4.8,8,2024-08-01,coming soon,295.0,224,,
133492,"Dove, Ultra Care, Intensive Repair Conditioner, For Damaged Hair, 20.4 fl oz (603 ml)",Dove,Shampoo,603.0,65.03,65.03,0.11,0.0,0,0.0,4.4,22,2023-11-01,in stock,310.0,241,,
114629,"Dove, Coconut & Hydration Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,750.0,79.3,79.3,0.11,0.0,100,7930.0,4.5,121,2022-07-01,in stock,315.0,,,
107500,"Dove, Men+Care, 3 Shampoo + Conditioner + Body Wash, SportCare, Endurance with Orange Peel Extract, 20.4 fl oz (603 ml)",Dove,Shampoo,603.0,81.74,81.74,0.14,0.0,0,0.0,4.7,100,2021-08-01,in stock,,246,,
111246,"Luseta Beauty, Jamaican Black Castor Oil Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,99.43,0.2,10.0,100,9943.0,4.5,231,2021-11-01,in stock,324.0,,,
121941,"L'Oréal, Ever Pure, Moisture Shampoo with Rosemary, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,250.0,100.12,100.12,0.4,0.0,0,0.0,4.7,61,2023-06-01,in stock,324.0,,,
133493,"Dove, Ultra Care, Intensive Repair Shampoo, For Damaged Hair, 20.4 fl oz (603 ml)",Dove,Shampoo,603.0,65.04,65.04,0.11,0.0,0,0.0,4.5,21,2023-11-01,in stock,324.0,,,
142657,"Kitsch, Solid Shampoo & Body Wash Bar, Ultra Sensitive, 3.2 oz (91 g)",Kitsch,Shampoo,94.29388654477262,110.51,110.51,1.17,0.0,100,11051.0,5.0,2,2024-08-01,in stock,324.0,,,
121375,"Mielle, Anti-Frizz Shampoo, Avocado & Tamanu, 12 fl oz (355 ml)",Mielle,Shampoo,355.0,124.98,124.98,0.35,0.0,0,0.0,4.6,124,2023-05-01,in stock,328.0,,,
143791,"SheaMoisture, Bond Repair Shampoo, Amla Oil, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,94.34,84.91,0.22,10.0,0,0.0,5.0,8,2024-08-01,coming soon,328.0,,,
121933,"L'Oréal, Elvive, Dream Lengths Curls, Moisture Push Shampoo, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,375.0,55.85,55.85,0.15,0.0,0,0.0,4.8,62,2023-06-01,in stock,337.0,,,
143763,"Dove, Sulfate-Free Shampoo, Color Care , 13.5 fl oz (400 ml)",Dove,Shampoo,400.0,64.57,58.11,0.15,10.0,0,0.0,4.2,4,2024-08-01,in stock,337.0,,,
107557,"Dove, Men + Care, Shampoo, Purifying, Charcoal + Clay, 25.4 fl oz (750 ml)",Dove,Shampoo,750.0,94.26,94.26,0.13,0.0,0,0.0,4.7,471,2021-09-01,in stock,353.0,,,
124456,"Cantu, Flaxseed Smoothing Shampoo, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,66.89,66.89,0.17,0.0,0,0.0,4.5,54,2023-07-01,in stock,353.0,,,
138628,"L'Oréal, Elvive, Total Repair 5, Repairing Shampoo, Damaged Hair, 25.4 fl oz (750 ml)",L'Oréal,Shampoo,750.0,86.71,86.71,0.12,0.0,0,0.0,4.6,25,2024-01-01,in stock,353.0,,,
143765,"Dove, Sulfate-Free Shampoo, Silky Smooth, 13.5 fl oz (400 ml)",Dove,Shampoo,400.0,64.57,58.11,0.15,10.0,0,0.0,4.5,4,2024-08-01,in stock,353.0,,,
101311,"Dove, Amplified Textures, Hydrating Cleanse Shampoo, 11.5 fl oz (340 ml)",Dove,Shampoo,340.0,66.73,66.73,0.2,0.0,0,0.0,4.4,213,2020-11-01,out of stock,344.0,,,
124834,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Sulfate Free Moisture & Shine Shampoo, 20 fl oz (591 ml)",Creme Of Nature,Shampoo,591.0,105.41,105.41,0.18,0.0,0,0.0,4.4,26,2023-08-01,in stock,372.0,,,
96213,"Okay Pure Naturals, Black Jamaican Castor Oil, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,355.0,87.22,87.22,0.25,0.0,0,0.0,4.5,451,2019-11-01,in stock,379.0,,,
124700,"Mielle, Soothing Shampoo, Oats & Honey, 8 fl oz (237 ml)",Mielle,Shampoo,237.0,95.91,95.91,0.4,0.0,0,0.0,4.8,15,2023-07-01,in stock,379.0,,,
136941,"Luseta Beauty, Tangle Free Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,104.67,104.67,0.21,0.0,0,0.0,4.9,13,2023-12-01,in stock,379.0,,,
143771,"Dove, Nourish & Clarify Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,355.0,34.2,30.78,0.09,10.0,0,0.0,4.1,14,2024-08-01,in stock,379.0,,,
142304,"Dove, Love Your Lasting Length, Sulfate-Free Shampoo, 13.5 fl oz (400 ml)",Dove,Shampoo,400.0,64.57,64.57,0.16,0.0,0,0.0,4.5,11,2024-05-01,in stock,379.0,,,
120670,"SheaMoisture, Scalp Moisture Shampoo, Aloe Butter, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,107.26,107.26,0.28,0.0,100,10726.0,4.5,164,2023-05-01,in stock,390.0,,,
108722,"Cantu, Shea Butter for Natural Hair, Complete Conditioning Co-Wash, 10 oz (283 g)",Cantu,Shampoo,294.6683954524144,66.87,52.96,0.18,20.8,0,0.0,4.5,472,2021-08-01,in stock,401.0,,,
125042,"L'Oréal, Ever Pure, Volume Shampoo, Lotus, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,250.0,100.12,100.12,0.4,0.0,0,0.0,4.6,30,2023-07-01,in stock,401.0,,,
143772,"Dove, Curl Definition & Strength Shampoo, For Curly & Wavy Hair, 12 fl oz (355 ml)",Dove,Shampoo,355.0,34.2,30.78,0.09,10.0,0,0.0,4.6,5,2024-08-01,in stock,401.0,,,
111239,"Luseta Beauty, Biotin B-Complex Thickening Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,0,0.0,4.5,210,2021-11-01,out of stock,390.0,,,
124861,"Creme Of Nature, Pure Honey, Moisturizing Dry Defense Shampoo, For Dry, Dehydrated Hair, 12 fl oz (355 ml)",Creme Of Nature,Shampoo,355.0,64.7,64.7,0.18,0.0,0,0.0,4.5,42,2023-07-01,in stock,413.0,,,
142303,"Dove, Love Your Waves, Sulfate-Free Shampoo, 13.5 fl oz (400 ml)",Dove,Shampoo,400.0,64.57,64.57,0.16,0.0,0,0.0,3.8,4,2024-05-01,out of stock,401.0,,,
107555,"SheaMoisture, All Day Frizz Control Shampoo, Papaya & Neroli with Elderflower, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,67.36,0.18,27.59,0,0.0,4.3,1823,2021-08-01,in stock,429.0,,,
129805,"Okay Pure Naturals, For Men, Shampoo, Hair & Beard with All Natural Castor Oil, 16 oz (473 ml)",Okay Pure Naturals,Shampoo,473.0,87.23,87.23,0.18,0.0,0,0.0,4.7,20,2023-09-01,in stock,429.0,,,
124448,"Cantu, Revitalizing Shampoo, Acai Berry, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,66.89,66.89,0.17,0.0,0,0.0,4.6,46,2023-07-01,out of stock,413.0,,,
114556,"Giovanni, Ultra Shine Shampoo, For All Hair Types, Tsubaki + White Tea, 8.5 fl oz (250 ml)",Giovanni,Shampoo,250.0,71.8,71.8,0.29,0.0,0,0.0,4.7,181,2022-07-01,in stock,447.0,,,
124691,"Mielle, Moisture RX, Moisturizing And Anti-Breakage Shampoo, Hawaiian Ginger, 12 fl oz (355 ml)",Mielle,Shampoo,355.0,95.93,95.93,0.27,0.0,0,0.0,4.5,44,2023-07-01,in stock,447.0,,,
129804,"Okay Pure Naturals, Shampoo, Conditioner & Treatment, 3-in-1 Hair & Beard, For Men, 16 oz (473 ml)",Okay Pure Naturals,Shampoo,473.0,101.76,101.76,0.22,0.0,0,0.0,4.2,12,2023-09-01,in stock,,,,
130199,"Okay Pure Naturals, Men Professional 2-in-1 Shampoo & Conditioner, 8 oz (237 ml)",Okay Pure Naturals,Shampoo,237.0,72.67,72.67,0.31,0.0,0,0.0,4.7,3,2023-10-01,in stock,447.0,367,,
143764,"Dove, Sulfate-Free Purple Shampoo, Gorgeous Grays , 13.5 fl oz (400 ml)",Dove,Shampoo,400.0,64.57,58.11,0.15,10.0,0,0.0,5.0,1,2024-08-01,in stock,447.0,,,
120650,"SheaMoisture, Curl & Shine Shampoo, Thick, Curly Hair, Coconut & Hibiscus, 3.2 fl oz (95 ml)",SheaMoisture,Shampoo,95.0,28.49,28.49,0.3,0.0,0,0.0,4.7,1174,2023-05-01,out of stock,429.0,,,
107449,"Dove, Men + Care, Shampoo, Purifying, Charcoal + Clay, 12 fl oz (355 ml)",Dove,Shampoo,355.0,50.03,50.03,0.14,0.0,0,0.0,4.7,471,2021-06-01,in stock,474.0,,,
115675,"Giovanni, Curl Habit, Curl Defining No-Foam Conditioning Shampoo, For All Curl Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,399.0,91.44,91.44,0.23,0.0,0,0.0,4.4,112,2022-10-01,in stock,474.0,,,
129779,"Okay Pure Naturals, Coconut Hibiscus, Deep Moisturizing, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,355.0,79.95,79.95,0.23,0.0,0,0.0,4.8,16,2023-09-01,in stock,474.0,,,
92400,"Dove, Shampoo, For Fine Flat Hair, Lavender & Volume, 12 fl oz (355 ml)",Dove,Shampoo,355.0,39.0,39.0,0.11,0.0,0,0.0,4.4,211,2022-06-01,out of stock,447.0,,,
122802,"Dove, Men+Care 3 n 1, Body + Face + Hair Wash with Menthol, Recharge, 13.5 oz (400 ml)",Dove,Shampoo,400.0,63.26,63.26,0.16,0.0,0,0.0,4.7,19,2023-06-01,out of stock,,,,
119933,"SheaMoisture, Grapeseed Oil & Tea Tree Oils, Low Porosity Weightless Hydrating Shampoo, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,93.03,0.24,0.0,100,9303.0,4.5,342,2023-05-01,in stock,491.0,,,
